Name,Condition,Severity,Target scope,Target resource type,Signal type,Status
Failure Anomalies - prd-shrdsvcs-eus-appinsights,Failure Anomalies detected,Sev3,prd-shrdsvcs-eus-appinsights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - predev-dps-app-insights,Failure Anomalies detected,Sev3,predev-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - prestage-dps-app-insights,Failure Anomalies detected,Sev3,prestage-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - prod-dps-app-insights,Failure Anomalies detected,Sev3,prod-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - prometheus-integrations-dev-disa-tenant,Failure Anomalies detected,Sev3,prometheus-integrations-dev-disa-tenant,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - qa-dps-app-insights,Failure Anomalies detected,Sev3,qa-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - qa-dps-generic-utility-bulkprocessor,Failure Anomalies detected,Sev3,qa-dps-generic-utility-bulkprocessor,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - qa-dps-orchestrator,Failure Anomalies detected,Sev3,qa-dps-orchestrator,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - qa-dps-roster-purge-process-logs,Failure Anomalies detected,Sev3,qa-dps-roster-purge-process-logs,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - qa-dps-utility-backgroundservices,Failure Anomalies detected,Sev3,qa-dps-utility-backgroundservices,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - randomschedulingservice-functionapp,Failure Anomalies detected,Sev3,randomschedulingservice-functionapp,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - rostersdev-testing,Failure Anomalies detected,Sev3,rostersdev-testing,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stage-dps-app-insights,Failure Anomalies detected,Sev3,stage-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-alchemyeye-eus-func-ai,Failure Anomalies detected,Sev3,stg-d360-alchemyeye-eus-func-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-amzsnsapi-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-amzsnsapi-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-documentserver-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-documentserver-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-estesapi-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-estesapi-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-inex-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-inex-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-intranet-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-intranet-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-intranetsrv-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-intranetsrv-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-members-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-members-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvcorning-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvcorning-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvdrugalcoholtesting-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvdrugalcoholtesting-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvhankook-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvhankook-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvnfi-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvnfi-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvpatterson-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvpatterson-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvscheduletesting-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvscheduletesting-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-restsrvtenstreetxchange-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-restsrvtenstreetxchange-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-scheduletesting-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-scheduletesting-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-scheduletestingsbx-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-scheduletestingsbx-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-tokenatorapi-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-tokenatorapi-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-d360-vip-eus-app-ai,Failure Anomalies detected,Sev3,stg-d360-vip-eus-app-ai,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-dgs-DISAScreen-Backend-WebApp-AppInsights,Failure Anomalies detected,Sev3,stg-dgs-disascreen-backend-webapp-appinsights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-dgs-DISAScreen-Frontend-WebApp-AppInsights,Failure Anomalies detected,Sev3,stg-dgs-disascreen-frontend-webapp-appinsights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-fis-eus-appinsights,Failure Anomalies detected,Sev3,stg-fis-eus-appinsights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - stg-shrdsvcs-eus-appinsights,Failure Anomalies detected,Sev3,stg-shrdsvcs-eus-appinsights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - test-windows-smtp,Failure Anomalies detected,Sev3,test-windows-smtp,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - testing-dasbhoard-update-dps-app-insights,Failure Anomalies detected,Sev3,testing-dasbhoard-update-dps-app-insights,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - TestingAPPRoster,Failure Anomalies detected,Sev3,testingapproster,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - TransQSearch,Failure Anomalies detected,Sev3,transqsearch,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - web-app-configuration-test,Failure Anomalies detected,Sev3,web-app-configuration-test,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Anomalies - windows-test,Failure Anomalies detected,Sev3,windows-test,Application Insights,microsoft.alertsmanagement/smartdetectoralertrules,Enabled
Failure Probe,DipAvailability < 100,Sev3,Hyperscience_Prod_SQL_LoadBalancer,Load balancer,microsoft.insights/metricalerts,Enabled
Form Persister - Auth (n z) Failed,Table rows >= 1 ,Sev0,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Form Persister - Auth (n z) Failed,Table rows >= 1 ,Sev0,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Form Persister - Storing Form File Failed,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Form Persister - Storing Form File Failed,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
generic-report-alert,HealthCheckStatus < 100,Sev3,dev-dps-generic-report-web,App Service,microsoft.insights/metricalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'Purview Environment' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Availability < 90,Sev2,clouddockitdisascreenprd,Storage account,microsoft.insights/metricalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,DISAScreen-PRD-Prometheus,App Service,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-datalake-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-dgs-arc-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-disa-conn-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-shrdsvcs-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'MDP Prod' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'OutSystems Lower' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-fis-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-disa-idnt-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'Thales Environment Subscription' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'prd-disa-mgmt-sub' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,dem-server,Virtual machine,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'Outsystems Upper' ,All,microsoft.insights/activitylogalerts,Enabled
Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'UCP-DevOps-Subscription' ,All,microsoft.insights/activitylogalerts,Enabled
Hosted Marketing Websites  Resource Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'Hosted Marketing Websites' ,All,microsoft.insights/activitylogalerts,Enabled
HyperScience  Resource Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'HyperScience' ,All,microsoft.insights/activitylogalerts,Enabled
IntegrationGateway-PRD-Subscription  Resource Health,Previous resource status=All%2C Current resource status=All,Sev4,All resources in 'IntegrationGateway-PRD-Subscription' ,All,microsoft.insights/activitylogalerts,Enabled
key vault metrics alerts,Availability < 95 and 3 more conditions,Sev0,prd-fis-portal-eus-kv,Key vault,microsoft.insights/metricalerts,Enabled
Keyvault hits,ServiceApiHit > 6000,Sev3,kv-mdp-prod-eastus,Key vault,microsoft.insights/metricalerts,Enabled
KeyVault Logs,Availability > 80,Sev3,UCP-PRD-Credentials-KV,Key vault,microsoft.insights/metricalerts,Enabled
KeyVault-Alerts,ServiceApiHit > 6000,Sev2,UCP-PRD-Credentials-KV,Key vault,microsoft.insights/metricalerts,Enabled
KeyVault-Security-Alerts,Table rows > 0 ,Sev3,UCP-PRD-Credentials-KV,Key vault,microsoft.insights/scheduledqueryrules,Enabled
KeyVault-Security-Alerts,Table rows > 0 ,Sev3,prd-alz-infraops-eus-kv,Key vault,microsoft.insights/scheduledqueryrules,Enabled
KeyVault-Security-Alerts,Table rows > 0 ,Sev3,pf-dps-keyvault,Key vault,microsoft.insights/scheduledqueryrules,Enabled
KV Hits,ServiceApiHit > 6000,Sev3,kv-mdp-shared-eastus,Key vault,microsoft.insights/metricalerts,Enabled
lab_webapp_stopped_alert,Category=Administrative%2C Operation name=microsoft.web/sites/stop/Action,Sev4,prestage-dps-lab,App Service,microsoft.insights/activitylogalerts,Enabled
lab_webapp_stopped_alert,Category=Administrative%2C Operation name=microsoft.web/sites/stop/Action,Sev4,prod-dps-lab,App Service,microsoft.insights/activitylogalerts,Enabled
lab_webapp_stopped_alert,Category=Administrative%2C Operation name=microsoft.web/sites/stop/Action,Sev4,stage-dps-lab,App Service,microsoft.insights/activitylogalerts,Enabled
lab_webapp_stopped_alert,Category=Administrative%2C Operation name=microsoft.web/sites/stop/Action,Sev4,pf-dps-lab,App Service,microsoft.insights/activitylogalerts,Enabled
lab_webapp_stopped_alert,Category=Administrative%2C Operation name=microsoft.web/sites/stop/Action,Sev4,qa-dps-lab,App Service,microsoft.insights/activitylogalerts,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - AccessionCode is Missing from Result File,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Invalid Result File,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration - Result File Exceeded the Size Limits,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Lab Integration- Failed to connect to SFTP,Table rows >= 12 ,Sev0,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
Labcorp Uniform Lab Result - Map PULR to ULR Failed,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,prestage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,prod-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,stage-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,dev-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,pf-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
LabCorp Uniform Lab Result - Raw Result to PULR Failed,Table rows >= 1 ,Sev1,qa-dps-app-insights,Application Insights,microsoft.insights/scheduledqueryrules,Enabled
memory_health_account,AverageMemoryWorkingSet > 30000000,Sev3,dev-dps-account-upstream-datasync,App Service,microsoft.insights/metricalerts,Enabled
Missing Critical Updates,Table rows > 80 ,Sev0,AVD-CC-0,Virtual machine,microsoft.insights/scheduledqueryrules,Enabled
Network In Total - avd-cc-0,Network In Total > 500000000000,Sev3,avd-cc-0,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-1,Network In Total > 500000000000,Sev3,AVD-CC-1,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-10,Network In Total > 500000000000,Sev3,AVD-CC-10,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-2,Network In Total > 500000000000,Sev3,AVD-CC-2,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-3,Network In Total > 500000000000,Sev3,AVD-CC-3,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-4,Network In Total > 500000000000,Sev3,AVD-CC-4,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-5,Network In Total > 500000000000,Sev3,AVD-CC-5,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-6,Network In Total > 500000000000,Sev3,AVD-CC-6,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-CC-7,Network In Total > 500000000000,Sev3,AVD-CC-7,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - AVD-Corp-0,Network In Total > 500000000000,Sev3,AVD-Corp-0,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dev-textvm,Network In Total > 500000000000,Sev3,dev-textvm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dps-dev-vm,Network In Total > 500000000000,Sev3,dps-dev-vm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dps-life-vm,Network In Total > 500000000000,Sev3,dps-life-vm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dps-prod-vm,Network In Total > 500000000000,Sev3,dps-prod-vm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dps-test-vm,Network In Total > 500000000000,Sev3,dps-test-vm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - dps-test-vm,Network In Total > 500000000000,Sev3,dps-test-vm,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Dev-App01,Network In Total > 500000000000,Sev3,HS-Dev-App01,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Dev-DB,Network In Total > 500000000000,Sev3,HS-Dev-DB,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Dev-Trainer,Network In Total > 500000000000,Sev3,HS-Dev-Trainer,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-App01-1,Network In Total > 500000000000,Sev3,HS-Prod-App01-1,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-App01-2,Network In Total > 500000000000,Sev3,HS-Prod-App01-2,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-App02-1,Network In Total > 500000000000,Sev3,HS-Prod-App02-1,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-App02-2,Network In Total > 500000000000,Sev3,HS-Prod-App02-2,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-DB,Network In Total > 500000000000,Sev3,HS-Prod-DB,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-DB2,Network In Total > 500000000000,Sev3,HS-Prod-DB2,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-Trainer-1,Network In Total > 500000000000,Sev3,HS-Prod-Trainer-1,Virtual machine,microsoft.insights/metricalerts,Enabled
Network In Total - HS-Prod-Trainer-2,Network In Total > 500000000000,Sev3,HS-Prod-Trainer-2,Virtual machine,microsoft.insights/metricalerts,Enabled
